date,OT,% WEIGHTED ILI,AGE 0-4,AGE 5-24,AGE 25-49,AGE 50-64,AGE 65
2023-06-19,1.32385,1.276,6388,8012,8130.0,3046.0,2910
2023-06-26,1.29091,1.23501,5944,7475,7472.0,2940.0,2817
2023-07-03,1.20177,1.16269,5608,7043,7567.0,2925.0,2760
2023-07-10,1.19268,1.12962,5718,6836,7476.0,2931.0,2841
2023-07-17,1.23085,1.1716,5812,7046,7475.0,3137.0,2947
2023-07-24,1.26099,1.20886,5678,6966,7979.0,3273.0,3000
2023-07-31,1.35931,1.28069,5982,7764,8642.0,3560.0,3365
2023-08-07,1.53965,1.45906,6688,9759,9791.0,3784.0,3641
2023-08-14,1.8262,1.72129,8234,13151,11256.0,4300.0,4038
2023-08-21,1.97735,1.95643,8980,14664,11792.0,4630.0,4345
2023-08-28,2.0246,2.02622,9546,14159,11819.0,4621.0,4589
2023-09-04,1.99147,1.95721,9485,14904,11798.0,4699.0,4401
2023-09-11,2.13438,2.04894,10912,16162,11970.0,4711.0,4510
2023-09-18,2.17945,2.10325,11376,16110,12299.0,4934.0,4550
2023-09-25,2.25902,2.29246,13511,18994,13430.0,5290.0,5052
2023-10-02,2.30946,2.32301,14403,18523,13938.0,5428.0,5088
2023-10-09,2.51464,2.54346,15712,20287,14455.0,5812.0,6187
2023-10-16,2.67937,2.731,16971,22354,15452.0,6072.0,6700
2023-10-23,2.91185,2.97132,17784,24733,16573.0,6335.0,6687
2023-10-30,3.32485,3.43915,21454,29393,19306.0,7423.0,7741
2023-11-06,3.57182,3.72221,22011,30763,21538.0,8074.0,8411
2023-11-13,3.78816,3.96418,22379,25918,20377.0,8365.0,8408
2023-11-20,3.95919,4.06554,22624,30290,28320.0,11121.0,11193
2023-11-27,4.35408,4.42345,23342,38072,28996.0,12182.0,11359
2023-12-04,5.2067,5.23015,26060,48218,34987.0,13983.0,12561
2023-12-11,6.31029,6.29282,29750,53426,45227.0,18090.0,16604
2023-12-18,6.90448,6.8564,31461,41750,50010.0,21678.0,21694
2024-01-01,5.76183,5.76741,24655,32258,46988.0,20517.0,19363
2024-01-08,4.75306,4.71015,18131,31354,37073.0,16385.0,15375
2024-01-15,4.35066,4.37484,16144,29093,30545.0,12622.0,11542
2024-01-22,4.22403,4.29014,16212,34316,31772.0,12481.0,10636
2024-01-29,4.2783,4.4668,17248,38471,30387.0,11582.0,10037
2024-02-05,4.39985,4.5072,17948,41690,31575.0,11534.0,10035
2024-02-12,4.33427,4.39805,17382,38863,30743.0,11232.0,9949
2024-02-19,4.318,4.3728,17646,36980,31224.0,11317.0,10161
2024-02-26,4.07855,4.09593,17319,35834,30521.0,11034.0,9901
2024-03-04,3.72779,3.74624,16477,32940,26559.0,9683.0,8809
2024-03-11,3.39832,3.43295,15862,29058,23666.0,8453.0,7730
2024-03-18,3.14987,3.10652,15078,26428,21971.0,7815.0,7112
2024-03-25,3.03016,2.99139,14417,23461,21197.0,7490.0,7092
2024-04-01,2.82871,2.78505,13904,20376,20109.0,7137.0,6768
2024-04-08,2.58544,2.54455,13194,19547,18194.0,6836.0,6368
2024-04-15,2.29268,2.26328,11823,18194,15600.0,5931.0,5760
2024-04-22,2.23984,2.19885,11382,18014,14845.0,5622.0,5275
2024-04-29,2.1417,2.11786,10909,17451,14207.0,5333.0,5106
2024-05-06,2.03183,2.03031,9784,15821,13088.0,4966.0,4792
