date,OT,Num_Sites,AQI_Category,Param_Freq,Month,DayOfWeek
1998-09-10,43,38.0,1.0,0.22880030039426746,0.75,0.5
1998-09-11,101,38.0,3.0,0.30427436009762815,0.75,0.6666666666666666
1998-09-12,172,38.0,4.0,0.30427436009762815,0.75,0.8333333333333334
1998-09-13,77,37.0,2.0,0.30427436009762815,0.75,1.0
1998-09-14,161,53.0,4.0,0.30427436009762815,0.75,0.0
1998-09-15,156,38.0,4.0,0.30427436009762815,0.75,0.16666666666666666
1998-09-16,154,38.0,4.0,0.30427436009762815,0.75,0.3333333333333333
1998-09-17,67,37.0,2.0,0.22880030039426746,0.75,0.5
1998-09-18,58,38.0,2.0,0.22880030039426746,0.75,0.6666666666666666
1998-09-19,80,38.0,2.0,0.30427436009762815,0.75,0.8333333333333334
1998-09-20,101,53.0,3.0,0.30427436009762815,0.75,1.0
1998-09-21,85,38.0,2.0,0.22880030039426746,0.75,0.0
1998-09-22,58,38.0,2.0,0.22880030039426746,0.75,0.16666666666666666
1998-09-23,41,38.0,1.0,0.22880030039426746,0.75,0.3333333333333333
1998-09-24,62,37.0,2.0,0.22880030039426746,0.75,0.5
1998-09-25,69,38.0,2.0,0.22880030039426746,0.75,0.6666666666666666
1998-09-26,140,52.0,3.0,0.005131735402716065,0.75,0.8333333333333334
1998-09-27,172,38.0,4.0,0.30427436009762815,0.75,1.0
1998-09-28,57,38.0,2.0,0.18687026722573377,0.75,0.0
1998-09-29,56,38.0,2.0,0.18687026722573377,0.75,0.16666666666666666
1998-09-30,71,38.0,2.0,0.22880030039426746,0.75,0.3333333333333333
1998-10-01,47,37.0,1.0,0.22880030039426746,0.8333333333333334,0.5
1998-10-02,58,52.0,2.0,0.005131735402716065,0.8333333333333334,0.6666666666666666
1998-10-03,41,37.0,1.0,0.18687026722573377,0.8333333333333334,0.8333333333333334
1998-10-04,45,37.0,1.0,0.18687026722573377,0.8333333333333334,1.0
1998-10-05,62,35.0,2.0,0.22880030039426746,0.8333333333333334,0.0
1998-10-06,55,35.0,2.0,0.22880030039426746,0.8333333333333334,0.16666666666666666
1998-10-07,64,35.0,2.0,0.22880030039426746,0.8333333333333334,0.3333333333333333
1998-10-08,80,52.0,2.0,0.005131735402716065,0.8333333333333334,0.5
1998-10-09,33,35.0,1.0,0.22880030039426746,0.8333333333333334,0.6666666666666666
1998-10-10,31,35.0,1.0,0.18687026722573377,0.8333333333333334,0.8333333333333334
1998-10-11,26,35.0,1.0,0.18687026722573377,0.8333333333333334,1.0
1998-10-12,41,35.0,1.0,0.22880030039426746,0.8333333333333334,0.0
1998-10-13,42,34.0,1.0,0.22880030039426746,0.8333333333333334,0.16666666666666666
1998-10-14,62,52.0,2.0,0.005131735402716065,0.8333333333333334,0.3333333333333333
1998-10-15,35,35.0,1.0,0.22880030039426746,0.8333333333333334,0.5
1998-10-16,49,35.0,1.0,0.22880030039426746,0.8333333333333334,0.6666666666666666
1998-10-17,56,35.0,2.0,0.22880030039426746,0.8333333333333334,0.8333333333333334
1998-10-18,105,35.0,3.0,0.30427436009762815,0.8333333333333334,1.0
1998-10-19,55,33.0,2.0,0.22880030039426746,0.8333333333333334,0.0
1998-10-20,70,50.0,2.0,0.005131735402716065,0.8333333333333334,0.16666666666666666
1998-10-21,43,35.0,1.0,0.22880030039426746,0.8333333333333334,0.3333333333333333
1998-10-22,34,35.0,1.0,0.22880030039426746,0.8333333333333334,0.5
1998-10-23,53,34.0,2.0,0.22880030039426746,0.8333333333333334,0.6666666666666666
1998-10-24,52,35.0,2.0,0.22880030039426746,0.8333333333333334,0.8333333333333334
1998-10-25,65,35.0,2.0,0.22880030039426746,0.8333333333333334,1.0
1998-10-26,66,49.0,2.0,0.005131735402716065,0.8333333333333334,0.0
1998-10-27,45,35.0,1.0,0.22880030039426746,0.8333333333333334,0.16666666666666666
1998-10-28,64,35.0,2.0,0.22880030039426746,0.8333333333333334,0.3333333333333333
1998-10-29,37,35.0,1.0,0.22880030039426746,0.8333333333333334,0.5
1998-10-30,44,35.0,1.0,0.22880030039426746,0.8333333333333334,0.6666666666666666
1998-10-31,33,35.0,1.0,0.22880030039426746,0.8333333333333334,0.8333333333333334
1998-11-01,33,50.0,1.0,0.22880030039426746,0.9166666666666666,1.0
1998-11-02,40,34.0,1.0,0.22880030039426746,0.9166666666666666,0.0
1998-11-03,42,34.0,1.0,0.22880030039426746,0.9166666666666666,0.16666666666666666
1998-11-04,41,34.0,1.0,0.18687026722573377,0.9166666666666666,0.3333333333333333
1998-11-05,52,34.0,2.0,0.18687026722573377,0.9166666666666666,0.5
1998-11-06,40,34.0,1.0,0.22880030039426746,0.9166666666666666,0.6666666666666666
1998-11-07,52,51.0,2.0,0.005131735402716065,0.9166666666666666,0.8333333333333334
1998-11-08,38,34.0,1.0,0.22880030039426746,0.9166666666666666,1.0
1998-11-09,50,34.0,1.0,0.18687026722573377,0.9166666666666666,0.0
1998-11-10,61,34.0,2.0,0.22880030039426746,0.9166666666666666,0.16666666666666666
1998-11-11,50,34.0,1.0,0.22880030039426746,0.9166666666666666,0.3333333333333333
1998-11-12,47,34.0,1.0,0.22880030039426746,0.9166666666666666,0.5
1998-11-13,82,49.0,2.0,0.005131735402716065,0.9166666666666666,0.6666666666666666
1998-11-14,55,34.0,2.0,0.22880030039426746,0.9166666666666666,0.8333333333333334
1998-11-15,40,34.0,1.0,0.22880030039426746,0.9166666666666666,1.0
1998-11-16,46,34.0,1.0,0.22880030039426746,0.9166666666666666,0.0
1998-11-17,48,34.0,1.0,0.22880030039426746,0.9166666666666666,0.16666666666666666
1998-11-18,56,34.0,2.0,0.22880030039426746,0.9166666666666666,0.3333333333333333
1998-11-19,70,49.0,2.0,0.22880030039426746,0.9166666666666666,0.5
1998-11-20,55,33.0,2.0,0.22880030039426746,0.9166666666666666,0.6666666666666666
1998-11-21,29,33.0,1.0,0.22880030039426746,0.9166666666666666,0.8333333333333334
1998-11-22,51,33.0,2.0,0.22880030039426746,0.9166666666666666,1.0
1998-11-23,53,33.0,2.0,0.22880030039426746,0.9166666666666666,0.0
1998-11-24,47,32.0,1.0,0.22880030039426746,0.9166666666666666,0.16666666666666666
1998-11-25,113,48.0,3.0,0.22880030039426746,0.9166666666666666,0.3333333333333333
1998-11-26,36,34.0,1.0,0.22880030039426746,0.9166666666666666,0.5
1998-11-27,27,34.0,1.0,0.22880030039426746,0.9166666666666666,0.6666666666666666
1998-11-28,48,34.0,1.0,0.22880030039426746,0.9166666666666666,0.8333333333333334
1998-11-29,93,34.0,2.0,0.22880030039426746,0.9166666666666666,1.0
1998-11-30,65,34.0,2.0,0.22880030039426746,0.9166666666666666,0.0
1998-12-01,57,48.0,2.0,0.22880030039426746,1.0,0.16666666666666666
1998-12-02,52,34.0,2.0,0.22880030039426746,1.0,0.3333333333333333
1998-12-03,68,34.0,2.0,0.22880030039426746,1.0,0.5
1998-12-04,56,34.0,2.0,0.22880030039426746,1.0,0.6666666666666666
1998-12-05,57,34.0,2.0,0.18687026722573377,1.0,0.8333333333333334
1998-12-06,62,34.0,2.0,0.22880030039426746,1.0,1.0
1998-12-07,80,50.0,2.0,0.005131735402716065,1.0,0.0
1998-12-08,44,34.0,1.0,0.22880030039426746,1.0,0.16666666666666666
1998-12-09,47,34.0,1.0,0.22880030039426746,1.0,0.3333333333333333
1998-12-10,62,34.0,2.0,0.22880030039426746,1.0,0.5
1998-12-11,42,34.0,1.0,0.22880030039426746,1.0,0.6666666666666666
1998-12-12,49,34.0,1.0,0.22880030039426746,1.0,0.8333333333333334
1998-12-13,48,50.0,1.0,0.22880030039426746,1.0,1.0
1998-12-14,50,35.0,1.0,0.22880030039426746,1.0,0.0
1998-12-15,56,35.0,2.0,0.22880030039426746,1.0,0.16666666666666666
1998-12-16,74,35.0,2.0,0.22880030039426746,1.0,0.3333333333333333
1998-12-17,67,35.0,2.0,0.22880030039426746,1.0,0.5
1998-12-18,55,35.0,2.0,0.22880030039426746,1.0,0.6666666666666666
1998-12-19,67,50.0,2.0,0.22880030039426746,1.0,0.8333333333333334
1998-12-20,48,35.0,1.0,0.22880030039426746,1.0,1.0
1998-12-21,49,35.0,1.0,0.22880030039426746,1.0,0.0
1998-12-22,40,34.0,1.0,0.22880030039426746,1.0,0.16666666666666666
1998-12-23,53,35.0,2.0,0.22880030039426746,1.0,0.3333333333333333
1998-12-24,47,34.0,1.0,0.22880030039426746,1.0,0.5
1998-12-25,53,47.0,2.0,0.22880030039426746,1.0,0.6666666666666666
1998-12-26,69,34.0,2.0,0.22880030039426746,1.0,0.8333333333333334
1998-12-27,58,34.0,2.0,0.22880030039426746,1.0,1.0
1998-12-28,82,33.0,2.0,0.22880030039426746,1.0,0.0
1998-12-29,43,35.0,1.0,0.22880030039426746,1.0,0.16666666666666666
1998-12-30,40,35.0,1.0,0.22880030039426746,1.0,0.3333333333333333
1998-12-31,48,48.0,1.0,0.005131735402716065,1.0,0.5
1999-01-01,36,33.0,1.0,0.22880030039426746,0.08333333333333333,0.6666666666666666
1999-01-02,52,33.0,2.0,0.22880030039426746,0.08333333333333333,0.8333333333333334
1999-01-03,52,37.0,2.0,0.27492333687965453,0.08333333333333333,1.0
1999-01-04,47,31.0,1.0,0.22880030039426746,0.08333333333333333,0.0
1999-01-05,44,30.0,1.0,0.18687026722573377,0.08333333333333333,0.16666666666666666
1999-01-06,84,35.0,2.0,0.27492333687965453,0.08333333333333333,0.3333333333333333
1999-01-07,46,30.0,1.0,0.22880030039426746,0.08333333333333333,0.5
1999-01-08,69,30.0,2.0,0.22880030039426746,0.08333333333333333,0.6666666666666666
1999-01-09,104,36.0,3.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
1999-01-10,65,31.0,2.0,0.22880030039426746,0.08333333333333333,1.0
1999-01-11,66,31.0,2.0,0.22880030039426746,0.08333333333333333,0.0
1999-01-12,81,38.0,2.0,0.27492333687965453,0.08333333333333333,0.16666666666666666
1999-01-13,64,31.0,2.0,0.22880030039426746,0.08333333333333333,0.3333333333333333
1999-01-14,49,31.0,1.0,0.22880030039426746,0.08333333333333333,0.5
1999-01-15,74,35.0,2.0,0.22880030039426746,0.08333333333333333,0.6666666666666666
1999-01-16,57,29.0,2.0,0.22880030039426746,0.08333333333333333,0.8333333333333334
1999-01-17,71,29.0,2.0,0.22880030039426746,0.08333333333333333,1.0
1999-01-18,72,35.0,2.0,0.27492333687965453,0.08333333333333333,0.0
1999-01-19,81,31.0,2.0,0.22880030039426746,0.08333333333333333,0.16666666666666666
1999-01-20,57,31.0,2.0,0.22880030039426746,0.08333333333333333,0.3333333333333333
1999-01-21,137,36.0,3.0,0.27492333687965453,0.08333333333333333,0.5
1999-01-22,53,30.0,2.0,0.22880030039426746,0.08333333333333333,0.6666666666666666
1999-01-23,47,31.0,1.0,0.22880030039426746,0.08333333333333333,0.8333333333333334
1999-01-24,55,38.0,2.0,0.22880030039426746,0.08333333333333333,1.0
1999-01-25,47,31.0,1.0,0.22880030039426746,0.08333333333333333,0.0
1999-01-26,60,31.0,2.0,0.22880030039426746,0.08333333333333333,0.16666666666666666
1999-01-27,102,33.0,3.0,0.27492333687965453,0.08333333333333333,0.3333333333333333
1999-01-28,52,30.0,2.0,0.22880030039426746,0.08333333333333333,0.5
1999-01-29,46,30.0,1.0,0.22880030039426746,0.08333333333333333,0.6666666666666666
1999-01-30,67,35.0,2.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
1999-01-31,64,30.0,2.0,0.22880030039426746,0.08333333333333333,1.0
1999-02-01,68,30.0,2.0,0.22880030039426746,0.16666666666666666,0.0
1999-02-02,78,35.0,2.0,0.27492333687965453,0.16666666666666666,0.16666666666666666
1999-02-03,76,29.0,2.0,0.22880030039426746,0.16666666666666666,0.3333333333333333
1999-02-04,83,30.0,2.0,0.22880030039426746,0.16666666666666666,0.5
1999-02-05,42,35.0,1.0,0.18687026722573377,0.16666666666666666,0.6666666666666666
1999-02-06,45,30.0,1.0,0.22880030039426746,0.16666666666666666,0.8333333333333334
1999-02-07,41,30.0,1.0,0.22880030039426746,0.16666666666666666,1.0
1999-02-08,79,34.0,2.0,0.27492333687965453,0.16666666666666666,0.0
1999-02-09,71,30.0,2.0,0.22880030039426746,0.16666666666666666,0.16666666666666666
1999-02-10,52,30.0,2.0,0.22880030039426746,0.16666666666666666,0.3333333333333333
1999-02-11,84,31.0,2.0,0.22880030039426746,0.16666666666666666,0.5
1999-02-12,64,28.0,2.0,0.22880030039426746,0.16666666666666666,0.6666666666666666
1999-02-13,39,29.0,1.0,0.22880030039426746,0.16666666666666666,0.8333333333333334
1999-02-14,59,34.0,2.0,0.27492333687965453,0.16666666666666666,1.0
1999-02-15,57,30.0,2.0,0.22880030039426746,0.16666666666666666,0.0
1999-02-16,110,31.0,3.0,0.22880030039426746,0.16666666666666666,0.16666666666666666
1999-02-17,136,35.0,3.0,0.27492333687965453,0.16666666666666666,0.3333333333333333
1999-02-18,78,32.0,2.0,0.27492333687965453,0.16666666666666666,0.5
1999-02-19,90,31.0,2.0,0.22880030039426746,0.16666666666666666,0.6666666666666666
1999-02-20,55,36.0,2.0,0.27492333687965453,0.16666666666666666,0.8333333333333334
1999-02-21,39,31.0,1.0,0.30427436009762815,0.16666666666666666,1.0
1999-02-22,51,31.0,2.0,0.22880030039426746,0.16666666666666666,0.0
1999-02-23,71,37.0,2.0,0.27492333687965453,0.16666666666666666,0.16666666666666666
1999-02-24,53,32.0,2.0,0.22880030039426746,0.16666666666666666,0.3333333333333333
1999-02-25,47,32.0,1.0,0.22880030039426746,0.16666666666666666,0.5
1999-02-26,54,36.0,2.0,0.22880030039426746,0.16666666666666666,0.6666666666666666
1999-02-27,63,32.0,2.0,0.22880030039426746,0.16666666666666666,0.8333333333333334
1999-02-28,61,32.0,2.0,0.22880030039426746,0.16666666666666666,1.0
1999-03-01,46,36.0,1.0,0.27492333687965453,0.25,0.0
1999-03-02,66,32.0,2.0,0.22880030039426746,0.25,0.16666666666666666
1999-03-03,73,32.0,2.0,0.22880030039426746,0.25,0.3333333333333333
1999-03-04,47,36.0,1.0,0.22880030039426746,0.25,0.5
1999-03-05,55,31.0,2.0,0.22880030039426746,0.25,0.6666666666666666
1999-03-06,57,32.0,2.0,0.22880030039426746,0.25,0.8333333333333334
1999-03-07,45,40.0,1.0,0.30427436009762815,0.25,1.0
1999-03-08,47,31.0,1.0,0.22880030039426746,0.25,0.0
1999-03-09,53,32.0,2.0,0.22880030039426746,0.25,0.16666666666666666
1999-03-10,52,38.0,2.0,0.22880030039426746,0.25,0.3333333333333333
1999-03-11,46,32.0,1.0,0.22880030039426746,0.25,0.5
1999-03-12,42,32.0,1.0,0.22880030039426746,0.25,0.6666666666666666
1999-03-13,45,40.0,1.0,0.22880030039426746,0.25,0.8333333333333334
1999-03-14,55,32.0,2.0,0.22880030039426746,0.25,1.0
1999-03-15,50,32.0,1.0,0.22880030039426746,0.25,0.0
1999-03-16,64,38.0,2.0,0.22880030039426746,0.25,0.16666666666666666
1999-03-17,78,32.0,2.0,0.22880030039426746,0.25,0.3333333333333333
1999-03-18,76,32.0,2.0,0.22880030039426746,0.25,0.5
1999-03-19,48,40.0,1.0,0.22880030039426746,0.25,0.6666666666666666
1999-03-20,57,32.0,2.0,0.22880030039426746,0.25,0.8333333333333334
1999-03-21,60,32.0,2.0,0.22880030039426746,0.25,1.0
1999-03-22,49,40.0,1.0,0.22880030039426746,0.25,0.0
1999-03-23,60,32.0,2.0,0.22880030039426746,0.25,0.16666666666666666
1999-03-24,70,33.0,2.0,0.22880030039426746,0.25,0.3333333333333333
1999-03-25,51,42.0,2.0,0.27492333687965453,0.25,0.5
1999-03-26,64,34.0,2.0,0.22880030039426746,0.25,0.6666666666666666
1999-03-27,60,35.0,2.0,0.22880030039426746,0.25,0.8333333333333334
1999-03-28,46,40.0,1.0,0.30427436009762815,0.25,1.0
1999-03-29,67,36.0,2.0,0.30427436009762815,0.25,0.0
1999-03-30,73,38.0,2.0,0.22880030039426746,0.25,0.16666666666666666
1999-03-31,90,44.0,2.0,0.30427436009762815,0.25,0.3333333333333333
1999-04-01,72,39.0,2.0,0.22880030039426746,0.3333333333333333,0.5
1999-04-02,60,39.0,2.0,0.22880030039426746,0.3333333333333333,0.6666666666666666
1999-04-03,52,43.0,2.0,0.22880030039426746,0.3333333333333333,0.8333333333333334
1999-04-04,48,39.0,1.0,0.30427436009762815,0.3333333333333333,1.0
1999-04-05,66,38.0,2.0,0.22880030039426746,0.3333333333333333,0.0
1999-04-06,86,45.0,2.0,0.22880030039426746,0.3333333333333333,0.16666666666666666
1999-04-07,73,37.0,2.0,0.22880030039426746,0.3333333333333333,0.3333333333333333
1999-04-08,101,37.0,3.0,0.30427436009762815,0.3333333333333333,0.5
1999-04-09,58,45.0,2.0,0.22880030039426746,0.3333333333333333,0.6666666666666666
1999-04-10,48,38.0,1.0,0.30427436009762815,0.3333333333333333,0.8333333333333334
1999-04-11,49,39.0,1.0,0.22880030039426746,0.3333333333333333,1.0
1999-04-12,48,45.0,1.0,0.30427436009762815,0.3333333333333333,0.0
1999-04-13,58,39.0,2.0,0.30427436009762815,0.3333333333333333,0.16666666666666666
1999-04-14,67,39.0,2.0,0.30427436009762815,0.3333333333333333,0.3333333333333333
1999-04-15,71,45.0,2.0,0.30427436009762815,0.3333333333333333,0.5
1999-04-16,133,39.0,3.0,0.30427436009762815,0.3333333333333333,0.6666666666666666
1999-04-17,68,39.0,2.0,0.22880030039426746,0.3333333333333333,0.8333333333333334
1999-04-18,42,46.0,1.0,0.30427436009762815,0.3333333333333333,1.0
1999-04-19,102,39.0,3.0,0.22880030039426746,0.3333333333333333,0.0
1999-04-20,69,39.0,2.0,0.22880030039426746,0.3333333333333333,0.16666666666666666
1999-04-21,80,44.0,2.0,0.22880030039426746,0.3333333333333333,0.3333333333333333
1999-04-22,74,38.0,2.0,0.22880030039426746,0.3333333333333333,0.5
1999-04-23,60,39.0,2.0,0.22880030039426746,0.3333333333333333,0.6666666666666666
1999-04-24,50,46.0,1.0,0.30427436009762815,0.3333333333333333,0.8333333333333334
1999-04-25,67,39.0,2.0,0.30427436009762815,0.3333333333333333,1.0
1999-04-26,84,39.0,2.0,0.30427436009762815,0.3333333333333333,0.0
1999-04-27,50,43.0,1.0,0.22880030039426746,0.3333333333333333,0.16666666666666666
1999-04-28,64,39.0,2.0,0.22880030039426746,0.3333333333333333,0.3333333333333333
1999-04-29,58,39.0,2.0,0.30427436009762815,0.3333333333333333,0.5
1999-04-30,61,47.0,2.0,0.22880030039426746,0.3333333333333333,0.6666666666666666
1999-05-01,58,39.0,2.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
1999-05-02,80,39.0,2.0,0.30427436009762815,0.4166666666666667,1.0
1999-05-03,60,43.0,2.0,0.22880030039426746,0.4166666666666667,0.0
1999-05-04,50,39.0,1.0,0.22880030039426746,0.4166666666666667,0.16666666666666666
1999-05-05,71,39.0,2.0,0.22880030039426746,0.4166666666666667,0.3333333333333333
1999-05-06,82,45.0,2.0,0.27492333687965453,0.4166666666666667,0.5
1999-05-07,54,39.0,2.0,0.18687026722573377,0.4166666666666667,0.6666666666666666
1999-05-08,71,39.0,2.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
1999-05-09,58,45.0,2.0,0.30427436009762815,0.4166666666666667,1.0
1999-05-10,44,39.0,1.0,0.30427436009762815,0.4166666666666667,0.0
1999-05-11,60,39.0,2.0,0.22880030039426746,0.4166666666666667,0.16666666666666666
1999-05-12,105,45.0,3.0,0.30427436009762815,0.4166666666666667,0.3333333333333333
1999-05-13,71,39.0,2.0,0.22880030039426746,0.4166666666666667,0.5
1999-05-14,51,39.0,2.0,0.22880030039426746,0.4166666666666667,0.6666666666666666
1999-05-15,49,45.0,1.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
1999-05-16,50,39.0,1.0,0.30427436009762815,0.4166666666666667,1.0
1999-05-17,67,39.0,2.0,0.30427436009762815,0.4166666666666667,0.0
1999-05-18,56,47.0,2.0,0.27492333687965453,0.4166666666666667,0.16666666666666666
1999-05-19,47,38.0,1.0,0.22880030039426746,0.4166666666666667,0.3333333333333333
1999-05-20,50,38.0,1.0,0.30427436009762815,0.4166666666666667,0.5
1999-05-21,92,46.0,2.0,0.27492333687965453,0.4166666666666667,0.6666666666666666
1999-05-22,187,39.0,4.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
1999-05-23,105,39.0,3.0,0.30427436009762815,0.4166666666666667,1.0
1999-05-24,131,47.0,3.0,0.27492333687965453,0.4166666666666667,0.0
1999-05-25,63,39.0,2.0,0.22880030039426746,0.4166666666666667,0.16666666666666666
1999-05-26,64,39.0,2.0,0.30427436009762815,0.4166666666666667,0.3333333333333333
1999-05-27,53,45.0,2.0,0.22880030039426746,0.4166666666666667,0.5
1999-05-28,87,39.0,2.0,0.30427436009762815,0.4166666666666667,0.6666666666666666
1999-05-29,156,39.0,4.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
1999-05-30,204,47.0,5.0,0.30427436009762815,0.4166666666666667,1.0
1999-05-31,201,38.0,5.0,0.30427436009762815,0.4166666666666667,0.0
1999-06-01,169,39.0,4.0,0.30427436009762815,0.5,0.16666666666666666
1999-06-02,179,44.0,4.0,0.30427436009762815,0.5,0.3333333333333333
1999-06-03,101,38.0,3.0,0.30427436009762815,0.5,0.5
1999-06-04,64,36.0,2.0,0.30427436009762815,0.5,0.6666666666666666
1999-06-05,119,45.0,3.0,0.30427436009762815,0.5,0.8333333333333334
1999-06-06,169,36.0,4.0,0.30427436009762815,0.5,1.0
1999-06-07,207,39.0,5.0,0.30427436009762815,0.5,0.0
1999-06-08,161,47.0,4.0,0.30427436009762815,0.5,0.16666666666666666
1999-06-09,100,39.0,2.0,0.30427436009762815,0.5,0.3333333333333333
1999-06-10,61,39.0,2.0,0.30427436009762815,0.5,0.5
1999-06-11,101,48.0,3.0,0.30427436009762815,0.5,0.6666666666666666
1999-06-12,49,39.0,1.0,0.22880030039426746,0.5,0.8333333333333334
1999-06-13,39,39.0,1.0,0.30427436009762815,0.5,1.0
1999-06-14,90,45.0,2.0,0.30427436009762815,0.5,0.0
1999-06-15,87,39.0,2.0,0.30427436009762815,0.5,0.16666666666666666
1999-06-16,64,39.0,2.0,0.22880030039426746,0.5,0.3333333333333333
1999-06-17,59,48.0,2.0,0.27492333687965453,0.5,0.5
1999-06-18,56,39.0,2.0,0.22880030039426746,0.5,0.6666666666666666
1999-06-19,90,39.0,2.0,0.30427436009762815,0.5,0.8333333333333334
1999-06-20,71,43.0,2.0,0.30427436009762815,0.5,1.0
1999-06-21,53,38.0,2.0,0.22880030039426746,0.5,0.0
1999-06-22,136,38.0,3.0,0.30427436009762815,0.5,0.16666666666666666
1999-06-23,185,46.0,4.0,0.30427436009762815,0.5,0.3333333333333333
1999-06-24,129,38.0,3.0,0.30427436009762815,0.5,0.5
1999-06-25,126,38.0,3.0,0.30427436009762815,0.5,0.6666666666666666
1999-06-26,185,45.0,4.0,0.30427436009762815,0.5,0.8333333333333334
1999-06-27,174,39.0,4.0,0.30427436009762815,0.5,1.0
1999-06-28,105,40.0,3.0,0.30427436009762815,0.5,0.0
1999-06-29,112,43.0,3.0,0.30427436009762815,0.5,0.16666666666666666
1999-06-30,56,38.0,2.0,0.22880030039426746,0.5,0.3333333333333333
1999-07-01,68,38.0,2.0,0.27492333687965453,0.5833333333333334,0.5
1999-07-02,92,48.0,2.0,0.27492333687965453,0.5833333333333334,0.6666666666666666
1999-07-03,182,38.0,4.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
1999-07-04,110,40.0,3.0,0.27492333687965453,0.5833333333333334,1.0
1999-07-05,122,48.0,3.0,0.30427436009762815,0.5833333333333334,0.0
1999-07-06,202,38.0,5.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
1999-07-07,150,39.0,3.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
1999-07-08,101,45.0,3.0,0.30427436009762815,0.5833333333333334,0.5
1999-07-09,210,39.0,5.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
1999-07-10,77,38.0,2.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
1999-07-11,75,45.0,2.0,0.27492333687965453,0.5833333333333334,1.0
1999-07-12,61,38.0,2.0,0.22880030039426746,0.5833333333333334,0.0
1999-07-13,97,39.0,2.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
1999-07-14,108,45.0,3.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
1999-07-15,197,37.0,4.0,0.30427436009762815,0.5833333333333334,0.5
1999-07-16,232,38.0,5.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
1999-07-17,232,47.0,5.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
1999-07-18,210,37.0,5.0,0.30427436009762815,0.5833333333333334,1.0
1999-07-19,212,37.0,5.0,0.30427436009762815,0.5833333333333334,0.0
1999-07-20,129,46.0,3.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
1999-07-21,80,37.0,2.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
1999-07-22,58,36.0,2.0,0.30427436009762815,0.5833333333333334,0.5
1999-07-23,218,46.0,5.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
1999-07-24,205,37.0,5.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
1999-07-25,203,37.0,5.0,0.30427436009762815,0.5833333333333334,1.0
1999-07-26,166,48.0,4.0,0.30427436009762815,0.5833333333333334,0.0
1999-07-27,159,38.0,4.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
1999-07-28,179,37.0,4.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
1999-07-29,185,49.0,4.0,0.30427436009762815,0.5833333333333334,0.5
1999-07-30,205,38.0,5.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
1999-07-31,209,38.0,5.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
1999-08-01,174,48.0,4.0,0.30427436009762815,0.6666666666666666,1.0
1999-08-02,136,37.0,3.0,0.30427436009762815,0.6666666666666666,0.0
1999-08-03,97,38.0,2.0,0.30427436009762815,0.6666666666666666,0.16666666666666666
1999-08-04,179,49.0,4.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
1999-08-05,164,38.0,4.0,0.30427436009762815,0.6666666666666666,0.5
1999-08-06,147,38.0,3.0,0.30427436009762815,0.6666666666666666,0.6666666666666666
1999-08-07,151,50.0,4.0,0.30427436009762815,0.6666666666666666,0.8333333333333334
1999-08-08,126,38.0,3.0,0.30427436009762815,0.6666666666666666,1.0
1999-08-09,45,38.0,1.0,0.30427436009762815,0.6666666666666666,0.0
1999-08-10,64,51.0,2.0,0.30427436009762815,0.6666666666666666,0.16666666666666666
1999-08-11,182,38.0,4.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
1999-08-12,182,38.0,4.0,0.30427436009762815,0.6666666666666666,0.5
1999-08-13,172,52.0,4.0,0.30427436009762815,0.6666666666666666,0.6666666666666666
1999-08-14,177,38.0,4.0,0.30427436009762815,0.6666666666666666,0.8333333333333334
1999-08-15,67,38.0,2.0,0.30427436009762815,0.6666666666666666,1.0
1999-08-16,90,53.0,2.0,0.30427436009762815,0.6666666666666666,0.0
1999-08-17,192,38.0,4.0,0.30427436009762815,0.6666666666666666,0.16666666666666666
1999-08-18,108,38.0,3.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
1999-08-19,58,49.0,2.0,0.22880030039426746,0.6666666666666666,0.5
1999-08-20,42,38.0,1.0,0.22880030039426746,0.6666666666666666,0.6666666666666666
1999-08-21,33,38.0,1.0,0.22880030039426746,0.6666666666666666,0.8333333333333334
1999-08-22,36,52.0,1.0,0.30427436009762815,0.6666666666666666,1.0
